facility_id,facility_name,facility_address,city,county,state,state_code,zip,phone,hosp_type,hosp_ownership,emergency_unit,ehr_interoperability,hosp_rating
384012,CEDAR HILLS HOSPITAL,10300 SW EASTRIDGE STREET,PORTLAND,WASHINGTON,OREGON,OR,97225,(503) 944-5000,PSYCHIATRIC,PROPRIETARY,N,N,3
390001,GEISINGER-COMMUNITY MEDICAL CENTER,1822 MULBERRY STREET,SCRANTON,LACKAWANNA,PENNSYLVANIA,PA,18510,(570) 969-8240,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390002,UPMC MCKEESPORT HOSPITAL,1500 FIFTH AVENUE,MC KEESPORT,ALLEGHENY,PENNSYLVANIA,PA,15132,(412) 664-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390003,GEISINGER-BLOOMSBURG HOSPITAL,549 EAST FAIR STREET,BLOOMSBURG,COLUMBIA,PENNSYLVANIA,PA,17815,(570) 387-2100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390004,PENN STATE HEALTH HOLY SPIRIT MEDICAL CENTER,503 NORTH 21ST STREET,CAMP HILL,CUMBERLAND,PENNSYLVANIA,PA,17011,(717) 763-2100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390006,GEISINGER MEDICAL CENTER,100 NORTH ACADEMY AVENUE,DANVILLE,MONTOUR,PENNSYLVANIA,PA,17822,(570) 271-6211,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390009,SAINT VINCENT HOSPITAL,232 WEST 25TH STREET,ERIE,ERIE,PENNSYLVANIA,PA,16544,(814) 452-5111,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390012,ABINGTON HEALTH LANSDALE HOSPITAL,100 MEDICAL CAMPUS DRIVE,LANSDALE,MONTGOMERY,PENNSYLVANIA,PA,19446,(215) 368-2100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,N,4
390013,EVANGELICAL COMMUNITY HOSPITAL,ONE HOSPITAL DRIVE,LEWISBURG,UNION,PENNSYLVANIA,PA,17837,(570) 522-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390016,UPMC JAMESON,1211 WILMINGTON AVENUE,NEW CASTLE,LAWRENCE,PENNSYLVANIA,PA,16105,(724) 656-4100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
390019,PALMERTON HOSPITAL,135 LAFAYETTE AVENUE,PALMERTON,CARBON,PENNSYLVANIA,PA,18071,(610) 826-3141,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
390025,KENSINGTON HOSPITAL,136 W DIAMOND STREET,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19122,(215) 426-8100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,N,N,3
390026,CHESTNUT HILL HOSPITAL,8835 GERMANTOWN AVE,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19118,(215) 248-8200,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
390027,TEMPLE UNIVERSITY HOSPITAL,3401 NORTH BROAD STREET,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19140,(215) 707-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390028,UPMC MERCY,1400 LOCUST STREET,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15219,(412) 232-8111,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390030,SCHUYLKILL MEDICAL CENTER - SOUTH JACKSON STREET,420 SOUTH JACKSON STREET,POTTSVILLE,SCHUYLKILL,PENNSYLVANIA,PA,17901,(570) 621-5102,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,1
390032,ALLEGHENY VALLEY HOSPITAL,1301 CARLISLE ST,NATRONA,ALLEGHENY,PENNSYLVANIA,PA,15065,(412) 224-5100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390035,ST LUKES QUAKERTOWN HOSPITAL,1021 PARK AVENUE,QUAKERTOWN,BUCKS,PENNSYLVANIA,PA,18951,(267) 985-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390036,HERITAGE VALLEY BEAVER,1000 DUTCH RIDGE ROAD,BEAVER,BEAVER,PENNSYLVANIA,PA,15009,(412) 728-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390037,HERITAGE VALLEY SEWICKLEY,720 BLACKBURN ROAD,SEWICKLEY,ALLEGHENY,PENNSYLVANIA,PA,15143,(412) 741-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390039,UPMC SOMERSET,225 SOUTH CENTER AVENUE,SOMERSET,SOMERSET,PENNSYLVANIA,PA,15501,(814) 443-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390041,UNIONTOWN HOSPITAL,500 WEST BERKELEY STREET,UNIONTOWN,FAYETTE,PENNSYLVANIA,PA,15401,(724) 430-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,2
390042,"WASHINGTON HOSPITAL, THE",155 WILSON AVENUE,WASHINGTON,WASHINGTON,PENNSYLVANIA,PA,15301,(724) 225-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390044,READING HOSPITAL,420 S 5TH AVENUE,WEST READING,BERKS,PENNSYLVANIA,PA,19611,(484) 628-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390045,WILLIAMSPORT REGIONAL MEDICAL CENTER,700 HIGH STREET,WILLIAMSPORT,LYCOMING,PENNSYLVANIA,PA,17701,(570) 321-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390046,YORK HOSPITAL,1001 SOUTH GEORGE STREET,YORK,YORK,PENNSYLVANIA,PA,17403,(717) 851-2345,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390048,GEISINGER-LEWISTOWN HOSPITAL,400 HIGHLAND AVENUE,LEWISTOWN,MIFFLIN,PENNSYLVANIA,PA,17044,(717) 248-5411,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390049,ST LUKE'S HOSPITAL BETHLEHEM,801 OSTRUM STREET,BETHLEHEM,NORTHAMPTON,PENNSYLVANIA,PA,18015,(484) 526-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390050,ALLEGHENY GENERAL HOSPITAL,320 EAST NORTH AVENUE,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15212,(412) 359-3131,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390052,PENN HIGHLANDS CLEARFIELD,809 TURNPIKE AVE,CLEARFIELD,CLEARFIELD,PENNSYLVANIA,PA,16830,(814) 768-2497,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,2
390056,PENN HIGHLANDS HUNTINGDON,1225 WARM SPRINGS AVE,HUNTINGDON,HUNTINGDON,PENNSYLVANIA,PA,16652,(814) 643-2290,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390057,GRAND VIEW HEALTH,700 LAWN AVENUE,SELLERSVILLE,BUCKS,PENNSYLVANIA,PA,18960,(215) 453-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,5
390058,UPMC CARLISLE,361 ALEXANDER SPRING ROAD,CARLISLE,CUMBERLAND,PENNSYLVANIA,PA,17015,(717) 249-1212,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
390062,"NASON MEDICAL CENTER, LLC",105 NASON DRIVE,ROARING SPRING,BLAIR,PENNSYLVANIA,PA,16673,(814) 224-2141,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,2
390063,UPMC HAMOT HOSPITAL,201 STATE STREET,ERIE,ERIE,PENNSYLVANIA,PA,16550,(814) 877-6000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390065,GETTYSBURG HOSPITAL,147 GETTYS STREET,GETTYSBURG,ADAMS,PENNSYLVANIA,PA,17325,(717) 334-2121,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390066,GOOD SAMARITAN HOSPITAL,FOURTH AND WALNUT STREETS,LEBANON,LEBANON,PENNSYLVANIA,PA,17042,(717) 270-7500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390067,UPMC PINNACLE,409 SOUTH SECOND STREET,HARRISBURG,DAUPHIN,PENNSYLVANIA,PA,17105,(717) 782-5181,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390068,HEART OF LANCASTER REGIONAL MEDICAL CENTER,1500 HIGHLANDS DRIVE,LITITZ,LANCASTER,PENNSYLVANIA,PA,17543,(717) 625-2000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
390070,LOWER BUCKS HOSPITAL,501 BATH ROAD,BRISTOL,BUCKS,PENNSYLVANIA,PA,19007,(215) 785-9200,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,2
390071,LOCK HAVEN HOSPITAL,24 CREE DRIVE,LOCK HAVEN,CLINTON,PENNSYLVANIA,PA,17745,(570) 893-5024,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390072,BERWICK HOSPITAL CENTER,701 EAST 16TH STREET,BERWICK,COLUMBIA,PENNSYLVANIA,PA,18603,(570) 759-5020,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,4
390073,UPMC ALTOONA,620 HOWARD AVENUE,ALTOONA,BLAIR,PENNSYLVANIA,PA,16601,(814) 889-2011,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390076,BRANDYWINE HOSPITAL,201 REECEVILLE ROAD,COATESVILLE,CHESTER,PENNSYLVANIA,PA,19320,(610) 383-8000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,1
390079,ROBERT PACKER HOSPITAL,ONE GUTHRIE SQUARE,SAYRE,BRADFORD,PENNSYLVANIA,PA,18840,(570) 888-6666,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
390081,DELAWARE COUNTY MEMORIAL HOSPITAL,501 NORTH LANSDOWNE AVE,DREXEL HILL,DELAWARE,PENNSYLVANIA,PA,19026,(610) 284-8100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
390084,SUNBURY COMMUNITY HOSPITAL,350 NORTH 11TH STREET,SUNBURY,NORTHUMBERLAND,PENNSYLVANIA,PA,17801,(570) 286-3333,ACUTE CARE HOSPITALS,PROPRIETARY,N,Y,4
390086,PENN HIGHLAND DUBOIS,100 HOSPITAL AVENUE,DUBOIS,CLEARFIELD,PENNSYLVANIA,PA,15801,(814) 371-2200,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
390090,WEST PENN HOSPITAL,4800 FRIENDSHIP AVENUE,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15224,(412) 578-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390091,UPMC NORTHWEST,100 FAIRFIELD DRIVE,SENECA,VENANGO,PENNSYLVANIA,PA,16346,(814) 676-7600,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,5
390093,CLARION HOSPITAL,ONE HOSPITAL DRIVE,CLARION,CLARION,PENNSYLVANIA,PA,16214,(814) 226-9500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,2
390096,ST JOSEPH MEDICAL CENTER,2500 BERNVILLE ROAD,READING,BERKS,PENNSYLVANIA,PA,19605,(610) 378-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,Y,4
390097,HOLY REDEEMER HOSPITAL AND MEDICAL CENTER,1648 HUNTINGDON PIKE,MEADOWBROOK,MONTGOMERY,PENNSYLVANIA,PA,19046,(215) 947-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - CHURCH,Y,N,4
390100,LANCASTER GENERAL HOSPITAL,555 NORTH DUKE STREET,LANCASTER,LANCASTER,PENNSYLVANIA,PA,17602,(717) 544-5511,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390101,UPMC MEMORIAL,1701 INNOVATION DRIVE,YORK,YORK,PENNSYLVANIA,PA,17408,(717) 843-8623,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390102,UPMC ST MARGARET,815 FREEPORT ROAD,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15215,(412) 784-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390104,UPMC KANE,4372 ROUTE 6,KANE,MCKEAN,PENNSYLVANIA,PA,16735,(814) 837-8585,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390107,UPMC PASSAVANT,9100 BABCOCK BOULEVARD,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15237,(412) 367-6700,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390110,CONEMAUGH MEMORIAL MEDICAL CENTER,1086 FRANKLIN STREET,JOHNSTOWN,CAMBRIA,PENNSYLVANIA,PA,15905,(814) 534-9000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
390111,HOSPITAL OF UNIV OF PENNSYLVANIA,34TH & SPRUCE STS,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19104,(215) 662-3227,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390112,CHAN SOON- SHIONG MEDICAL CENTER AT WINDBER,600 SOMERSET AVENUE,WINDBER,SOMERSET,PENNSYLVANIA,PA,15963,(814) 467-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390113,MEADVILLE MEDICAL CENTER,751 LIBERTY STREET,MEADVILLE,CRAWFORD,PENNSYLVANIA,PA,16335,(814) 333-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390114,MAGEE WOMENS HOSPITAL OF UPMC HEALTH SYSTEM,300 HALKET STREET,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15213,(412) 641-4010,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390115,JEFFERSON HEALTH- NORTHEAST,10800 KNIGHTS ROAD,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19114,(215) 612-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,2
390116,SUBURBAN COMMUNITY HOSPITAL,2701 DEKALB PIKE,NORRISTOWN,MONTGOMERY,PENNSYLVANIA,PA,19401,(610) 278-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390117,UPMC BEDFORD MEMORIAL,10455 LINCOLN HIGHWAY,EVERETT,BEDFORD,PENNSYLVANIA,PA,15537,(814) 623-6161,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
390119,MOSES TAYLOR HOSPITAL,700 QUINCY AVENUE,SCRANTON,LACKAWANNA,PENNSYLVANIA,PA,18510,(570) 340-2100,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,2
390123,POTTSTOWN HOSPITAL,1600 EAST HIGH STREET,POTTSTOWN,MONTGOMERY,PENNSYLVANIA,PA,19464,(610) 327-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
390125,WAYNE MEMORIAL HOSPITAL,601 PARK STREET,HONESDALE,WAYNE,PENNSYLVANIA,PA,18431,(570) 253-8100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390127,PHOENIXVILLE HOSPITAL,140 NUTT ROAD,PHOENIXVILLE,CHESTER,PENNSYLVANIA,PA,19460,(610) 983-1000,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
390133,LEHIGH VALLEY HOSPITAL,1200 SOUTH CEDAR CREST BOULEVARD,ALLENTOWN,LEHIGH,PENNSYLVANIA,PA,18105,(610) 402-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390137,WILKES-BARRE GENERAL HOSPITAL,575 NORTH RIVER STREET,WILKES-BARRE,LUZERNE,PENNSYLVANIA,PA,18764,(570) 829-8111,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
390138,WELLSPAN WAYNESBORO HOSPITAL,501 EAST MAIN ST,WAYNESBORO,FRANKLIN,PENNSYLVANIA,PA,17268,(717) 765-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390139,BRYN MAWR HOSPITAL,130 SOUTH BRYN MAWR AVE,BRYN MAWR,MONTGOMERY,PENNSYLVANIA,PA,19010,(610) 526-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390142,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK ROAD,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19141,(215) 456-6090,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,2
390145,EXCELA HEALTH WESTMORELAND REGIONAL HOSPITAL,532 WEST PITTSBURGH STREET,GREENSBURG,WESTMORELAND,PENNSYLVANIA,PA,15601,(724) 832-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390146,WARREN GENERAL HOSPITAL,TWO CRESCENT PARK WEST,WARREN,WARREN,PENNSYLVANIA,PA,16365,(814) 723-3300,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
390147,MONONGAHELA VALLEY HOSPITAL,1163 COUNTRY CLUB ROAD,MONONGAHELA,WASHINGTON,PENNSYLVANIA,PA,15063,(724) 258-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390150,WASHINGTON HEALTH SYSTEM GREENE,350 BONAR AVENUE,WAYNESBURG,GREENE,PENNSYLVANIA,PA,15370,(724) 627-2602,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390151,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,FRANKLIN,PENNSYLVANIA,PA,17201,(717) 267-3000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390153,PAOLI HOSPITAL,255 WEST LANCASTER AVENUE,PAOLI,CHESTER,PENNSYLVANIA,PA,19301,(610) 648-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390156,MERCY CATHOLIC MEDICAL CENTER- MERCY FITZGERALD,1500 LANSDOWNE  AVE,DARBY,DELAWARE,PENNSYLVANIA,PA,19023,(215) 237-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
390157,HERITAGE VALLEY KENNEDY,25 HECKEL ROAD,MCKEES ROCKS,ALLEGHENY,PENNSYLVANIA,PA,15136,(412) 777-6161,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390160,CANONSBURG GENERAL HOSPITAL,100 MEDICAL BOULEVARD,CANONSBURG,WASHINGTON,PENNSYLVANIA,PA,15317,(724) 745-6100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390162,ST LUKE'S HOSPITAL - EASTON CAMPUS,250 SOUTH 21ST STREET,EASTON,NORTHAMPTON,PENNSYLVANIA,PA,18042,(610) 250-4076,ACUTE CARE HOSPITALS,PROPRIETARY,Y,N,4
390163,ACMH HOSPITAL,ONE NOLTE DRIVE,KITTANNING,ARMSTRONG,PENNSYLVANIA,PA,16201,(724) 543-8500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390164,UPMC PRESBYTERIAN SHADYSIDE,200 LOTHROP STREET,PITTSBURGH,ALLEGHENY,PENNSYLVANIA,PA,15213,(412) 647-2345,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390168,BUTLER MEMORIAL HOSPITAL,ONE HOSPITAL WAY,BUTLER,BUTLER,PENNSYLVANIA,PA,16001,(724) 283-6666,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390173,INDIANA REGIONAL MEDICAL CENTER,835 HOSPITAL ROAD,INDIANA,INDIANA,PENNSYLVANIA,PA,15701,(724) 357-7000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390174,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19107,(215) 955-6000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390178,UPMC HORIZON,110 NORTH MAIN STREET,GREENVILLE,MERCER,PENNSYLVANIA,PA,16125,(724) 588-2100,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390179,CHESTER COUNTY HOSPITAL,701 EAST MARSHALL STREET,WEST CHESTER,CHESTER,PENNSYLVANIA,PA,19380,(610) 431-5000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390180,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,DELAWARE,PENNSYLVANIA,PA,19013,(610) 447-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,N,3
390183,ST LUKE'S MINERS MEMORIAL HOSPITAL,360 W RUDDLE STREET,COALDALE,SCHUYLKILL,PENNSYLVANIA,PA,18218,(570) 645-2131,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390184,HIGHLANDS HOSPITAL,401 EAST MURPHY AVENUE,CONNELLSVILLE,FAYETTE,PENNSYLVANIA,PA,15425,(724) 628-1500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,3
390185,LEHIGH VALLEY HOSPITAL - HAZLETON,700 EAST BROAD STREET,HAZLETON,LUZERNE,PENNSYLVANIA,PA,18201,(570) 501-4000,ACUTE CARE HOSPITALS,GOVERNMENT - LOCAL,Y,Y,3
390192,TYLER MEMORIAL HOSPITAL,5950 STATE ROUTE 6 WEST,TUNKHANNOCK,WYOMING,PENNSYLVANIA,PA,18657,(570) 836-2161,ACUTE CARE HOSPITALS,PROPRIETARY,Y,Y,3
390194,ST LUKE'S HOSPITAL - LEHIGHTON,211 NORTH 12TH STREET,LEHIGHTON,CARBON,PENNSYLVANIA,PA,18235,(607) 377-1300,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390195,MAIN LINE HOSPITAL LANKENAU,100 LANCASTER AVE,WYNNEWOOD,MONTGOMERY,PENNSYLVANIA,PA,19096,(610) 645-2000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390197,ST LUKE'S SACRED HEART CAMPUS,421 CHEW STREET,ALLENTOWN,LEHIGH,PENNSYLVANIA,PA,18102,(610) 776-4500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,5
390198,MILLCREEK COMMUNITY HOSPITAL,5515 PEACH STREET,ERIE,ERIE,PENNSYLVANIA,PA,16509,(814) 864-4031,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,N,4
390199,PUNXSUTAWNEY AREA HOSPITAL,81 HILLCREST DRIVE,PUNXSUTAWNEY,JEFFERSON,PENNSYLVANIA,PA,15767,(814) 938-1800,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390201,LEHIGH VALLEY HOSPITAL - POCONO,206 EAST BROWN STREET,EAST STROUDSBURG,MONROE,PENNSYLVANIA,PA,18301,(570) 421-4000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390203,DOYLESTOWN HOSPITAL,595 WEST STATE ST,DOYLESTOWN,BUCKS,PENNSYLVANIA,PA,18901,(215) 345-2200,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390204,NAZARETH HOSPITAL,2601 HOLME AVE,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19152,(215) 335-6000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,2
390211,SHARON REGIONAL HEALTH SYSTEM,740 EAST STATE STREET,SHARON,MERCER,PENNSYLVANIA,PA,16146,(724) 983-3800,ACUTE CARE HOSPITALS,PROPRIETARY,Y,N,3
390217,EXCELA HEALTH - FRICK HOSPITAL,508 SOUTH CHURCH STREET,MOUNT PLEASANT,WESTMORELAND,PENNSYLVANIA,PA,15666,(724) 547-1500,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,3
390219,EXCELA HEALTH LATROBE HOSPITAL,ONE MELLON WAY,LATROBE,WESTMORELAND,PENNSYLVANIA,PA,15650,(724) 537-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,3
390220,JENNERSVILLE HOSPITAL,1015 WEST BALTIMORE PIKE,WEST GROVE,CHESTER,PENNSYLVANIA,PA,19390,(610) 869-1000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,2
390222,RIDDLE MEMORIAL HOSPITAL,1068 WEST BALTIMORE PIKE,MEDIA,DELAWARE,PENNSYLVANIA,PA,19063,(610) 566-9400,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - PRIVATE,Y,Y,4
390223,PENN PRESBYTERIAN MEDICAL CENTER,51 NORTH 39TH STREET,PHILADELPHIA,PHILADELPHIA,PENNSYLVANIA,PA,19104,(215) 662-8000,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,4
390225,WELLSPAN EPHRATA COMMUNITY HOSPITAL,169 MARTIN AVENUE,EPHRATA,LANCASTER,PENNSYLVANIA,PA,17522,(717) 733-0311,ACUTE CARE HOSPITALS,VOLUNTARY NON-PROFIT - OTHER,Y,Y,5
